<Ticker>,Date,OpenFixed,HighFixed,LowFixed,CloseFixed,Volume
^BDS,20130405,330.2600,340.0400,328.7000,336.4400,96976
^BDS,20130408,336.4400,341.4800,333.2300,335.7800,53988
^BDS,20130409,335.7800,337.7000,326.8200,330.5000,86347
^BDS,20130410,330.5000,331.5700,323.1200,323.1900,192990
^BDS,20130411,323.1900,328.3600,318.8300,325.3300,64910
^BDS,20130412,325.3300,325.9500,316.0400,320.8800,63614
^BDS,20130415,320.8800,322.6100,305.0400,314.1200,49984
^BDS,20130416,314.1200,315.3200,302.7100,314.5200,94607
^BDS,20130417,314.5200,319.4800,309.3200,314.6100,53963
^BDS,20130418,314.6100,315.1600,304.7400,312.2700,170902
^BDS,20130422,312.2700,312.5500,304.2100,309.2500,78614
^BDS,20130423,309.2500,312.7900,307.0000,312.2600,49497
^BDS,20130424,312.2600,313.8000,308.7600,310.4800,75394
^BDS,20130425,310.4800,316.3500,309.7000,315.1200,43030
^BDS,20130426,315.1200,315.5700,308.9800,314.3000,41429
^BDS,20130502,314.3000,323.1900,308.8100,319.7200,61528
^BDS,20130503,319.7200,322.7600,313.4200,318.8100,39803
^BDS,20130506,318.8100,325.6700,318.4400,323.5400,54750
^BDS,20130507,323.5400,327.3600,320.1200,323.1600,154640
^BDS,20130508,323.1600,327.2400,322.2900,325.8900,62316
^BDS,20130509,325.8900,327.9600,321.0500,326.8600,67791
^BDS,20130510,326.8600,330.0700,317.7200,325.2300,101637
^BDS,20130513,325.2300,330.3900,320.3800,329.8100,76448
^BDS,20130514,329.8100,330.5500,323.6300,328.7500,62197
^BDS,20130515,328.7500,330.9800,323.3600,327.9100,79697
^BDS,20130516,327.9100,332.1600,325.4100,327.4600,46451
^BDS,20130517,327.4600,330.2300,325.4700,329.3200,46370
^BDS,20130520,329.3200,332.1500,324.2700,331.0400,50124
^BDS,20130521,331.0400,335.3100,326.2900,334.0400,64206
^BDS,20130522,334.0400,342.4300,331.1600,341.3300,114863
^BDS,20130523,341.3300,344.1400,330.8600,331.9800,100208
^BDS,20130524,331.9800,342.0100,331.6800,338.5700,144862
^BDS,20130527,338.5700,351.7400,338.4200,348.8700,163248
^BDS,20130528,348.8700,354.8200,345.5100,350.5700,125601
^BDS,20130529,350.5700,372.2800,340.9500,370.3700,297328
^BDS,20130530,370.3700,390.2800,369.3300,373.2200,404626
^BDS,20130531,373.2200,383.1000,357.9700,359.8000,261320
^BDS,20130603,359.8000,369.3900,352.3400,361.4600,87320
^BDS,20130604,361.4600,382.9100,357.7400,372.2500,699701
^BDS,20130605,372.2500,373.4400,361.0500,362.0900,201886
^BDS,20130606,362.0900,362.9800,354.4000,355.2200,175446
^BDS,20130607,355.2200,362.5100,351.4100,361.7200,276692
^BDS,20130610,361.7200,373.8200,358.9400,361.2900,404088
^BDS,20130611,361.2900,365.9800,352.2100,354.6400,313971
^BDS,20130612,354.6400,363.2500,353.5300,357.7600,221716
^BDS,20130613,357.7600,361.2400,348.7000,354.0700,220318
^BDS,20130614,354.0700,355.3400,340.6700,341.4700,478706
^BDS,20130617,341.4700,344.1600,333.3800,336.4500,470870
^BDS,20130618,336.4500,340.7700,333.0700,336.0700,421266
^BDS,20130619,336.0700,341.0100,335.5300,336.5300,285304
^BDS,20130620,336.5300,338.8600,331.0700,333.8300,126428
^BDS,20130621,333.8300,336.2800,328.6200,331.5500,198427
^BDS,20130624,331.5500,336.4700,323.8500,328.7700,269834
^BDS,20130625,328.7700,329.1300,311.8000,320.7500,315926
^BDS,20130626,320.7500,325.6100,313.8000,322.5200,324990
^BDS,20130627,322.5200,329.7700,319.4400,328.8200,131219
^BDS,20130628,328.8200,332.0000,324.2200,327.0700,136803
^BDS,20130701,327.0700,328.1800,319.7500,323.1600,70526
^BDS,20130702,323.1600,334.3200,321.4000,330.6100,141389
^BDS,20130703,330.6100,334.1200,324.3200,329.7200,164114
^BDS,20130704,329.7200,335.9400,325.8600,328.3900,572215
^BDS,20130705,328.3900,331.1000,325.2300,328.5200,56862
^BDS,20130708,328.5200,329.6300,320.5600,323.1100,88161
^BDS,20130709,323.1100,328.8900,322.7400,328.2100,90452
^BDS,20130710,328.2100,331.1700,322.9000,325.8200,70861
^BDS,20130711,325.8200,330.5100,322.8200,329.6400,701777
^BDS,20130712,329.6400,338.1500,327.5900,337.6300,683408
^BDS,20130715,337.6300,340.4100,328.4900,335.2200,706374
^BDS,20130716,335.2200,337.2700,327.6600,332.2900,930046
^BDS,20130717,332.2900,338.0200,327.9000,333.4800,1114912
^BDS,20130718,333.4800,336.0500,327.7500,331.0400,1185220
^BDS,20130719,331.0400,335.8800,328.4600,333.2300,965846
^BDS,20130722,333.2300,333.3000,328.3300,330.8200,1245807
^BDS,20130723,330.8200,333.2800,327.2300,330.0400,1256345
^BDS,20130724,330.0400,332.4600,323.7000,328.0200,761428
^BDS,20130725,328.0200,330.8900,325.0300,330.1300,1210580
^BDS,20130726,330.1300,330.8800,325.3800,330.5200,1102517
^BDS,20130729,330.5200,330.8700,325.0000,325.2900,303025
^BDS,20130730,325.2900,327.8700,320.1800,321.0200,69056
^BDS,20130731,321.0200,325.9200,315.5600,325.3600,95630
^BDS,20130801,325.3600,327.9400,320.8300,327.7100,62786
^BDS,20130802,327.7100,330.3200,323.1900,326.2800,57195
^BDS,20130805,326.2800,330.1400,323.0100,329.7000,87288
^BDS,20130806,329.7000,331.8200,324.5800,331.4500,128528
^BDS,20130807,331.4500,340.5300,329.1000,338.1800,160389
^BDS,20130808,338.1800,341.7000,333.4200,338.2200,92000
^BDS,20130809,338.2200,341.0600,331.5700,338.1900,94536
^BDS,20130812,338.1900,338.7500,329.9200,331.8700,64886
^BDS,20130813,331.8700,336.4800,329.9700,333.1900,104885
^BDS,20130814,333.1900,338.3900,327.2600,338.3200,104034
^BDS,20130815,338.3200,345.5800,336.4100,340.7500,286529
^BDS,20130816,340.7500,343.9900,336.9700,343.7300,154064
^BDS,20130819,343.7300,349.4000,340.8300,342.4000,194433
^BDS,20130820,342.4000,345.1500,333.9200,338.1100,169644
^BDS,20130821,338.1100,342.5900,331.2900,340.1800,144388
^BDS,20130822,340.1800,348.5200,336.2200,342.8100,213152
^BDS,20130823,342.8100,345.4800,333.5700,340.4800,120541
^BDS,20130826,340.4800,341.3900,332.8600,336.6300,104229
^BDS,20130827,336.6300,337.6000,330.0300,332.6200,76399
^BDS,20130828,332.6200,332.6200,316.9300,329.4400,252759
^BDS,20130829,329.4400,330.1800,320.3600,320.4400,159763
^BDS,20130830,320.4400,325.8700,317.8700,325.7300,73350
^BDS,20130903,325.7300,326.6100,319.8500,322.9200,70675
^BDS,20130904,322.9200,325.3500,317.2200,321.9300,125425
^BDS,20130905,321.9300,325.1600,317.6900,322.8900,97610
^BDS,20130906,322.8900,332.5000,318.7900,330.0800,546422
^BDS,20130909,330.0800,330.6700,320.7700,322.4100,133564
^BDS,20130910,322.4100,330.0400,321.6100,327.5400,49123
^BDS,20130911,327.5400,330.4900,324.3900,330.0300,86456
^BDS,20130912,330.0300,330.4100,324.9800,327.9100,56777
^BDS,20130913,327.9100,332.3800,323.2200,327.6900,72376
^BDS,20130916,327.6900,330.0500,323.4700,325.0100,93509
^BDS,20130917,325.0100,327.2100,323.9600,324.7100,52041
^BDS,20130918,324.7100,327.0500,319.3400,323.6600,66269
^BDS,20130919,323.6600,326.5500,321.3900,321.7800,60632
^BDS,20130920,321.7800,324.2900,317.1700,319.6000,272020
^BDS,20130923,319.6000,324.9800,317.7800,321.4600,42774
^BDS,20130924,321.4600,326.1100,319.1100,325.7300,86208
^BDS,20130925,325.7300,329.5600,322.3700,324.1500,171331
^BDS,20130926,324.1500,330.1200,321.8100,326.8300,86626
^BDS,20130927,326.8300,329.5400,321.4200,325.8100,75579
^BDS,20130930,325.8100,329.4300,321.1100,325.1100,178569
^BDS,20131001,325.1100,329.5800,322.3200,323.9300,182090
^BDS,20131002,323.9300,329.4900,321.0900,326.4500,141522
^BDS,20131003,326.4500,329.0300,321.4200,325.9000,118857
^BDS,20131004,325.9000,329.0300,324.2700,328.5000,173892
^BDS,20131007,328.5000,333.7000,326.0100,332.8800,175043
^BDS,20131008,332.8800,338.0100,330.0100,332.5900,488022
^BDS,20131009,332.5900,335.4200,327.6000,331.8300,53067
^BDS,20131010,331.8300,332.5600,324.5600,329.1000,100770
^BDS,20131011,329.1000,333.2900,325.6500,329.7500,105596
^BDS,20131014,329.7500,330.2000,323.7500,326.0200,45595
^BDS,20131015,326.0200,330.6600,323.1700,330.6600,97760
^BDS,20131016,330.6600,336.1900,330.0200,333.0500,168762
^BDS,20131017,333.0500,338.2800,332.9000,335.6300,122850
^BDS,20131018,335.6300,339.0900,330.5200,338.8300,118143
^BDS,20131021,338.8300,344.4800,334.9300,340.7200,144998
^BDS,20131022,340.7200,345.9800,339.4100,343.3600,108694
^BDS,20131023,343.3600,348.8100,341.6200,347.7300,119383
^BDS,20131024,347.7300,347.8800,339.3000,342.1600,85868
^BDS,20131025,342.1600,345.2400,338.9900,342.6900,65842
^BDS,20131028,342.6900,343.6900,337.3400,340.1600,47541
^BDS,20131029,340.1600,341.4200,334.6900,340.1200,48022
^BDS,20131030,340.1200,344.6600,339.5200,343.8400,69686
^BDS,20131031,343.8400,346.6200,343.4100,346.1100,80894
^BDS,20131101,346.1100,347.1900,341.5100,345.0000,48216
^BDS,20131104,345.0000,348.8200,339.1400,344.4000,91949
^BDS,20131105,344.4000,348.3600,337.8900,343.2300,65466
^BDS,20131106,343.2300,346.8300,340.3700,344.0400,101309
^BDS,20131107,344.0400,349.2000,339.2900,345.2400,123222
^BDS,20131108,345.2400,346.2800,342.9600,343.6200,70255
^BDS,20131111,343.6200,347.6600,338.6000,345.2300,65037
^BDS,20131112,345.2300,348.0900,337.3900,342.0800,152423
^BDS,20131113,342.0800,345.2100,338.1800,340.7300,111925
^BDS,20131114,340.7300,345.5700,336.4200,344.9800,167562
^BDS,20131115,344.9800,347.8100,340.4900,344.7300,168041
^BDS,20131118,344.7300,351.8300,343.1200,345.7500,183037
^BDS,20131119,345.7500,350.7500,342.3800,350.3000,164001
^BDS,20131120,350.3000,352.2200,345.8200,351.1300,92497
^BDS,20131121,351.1300,357.0700,347.0000,349.8600,148584
^BDS,20131122,349.8600,353.2500,346.5700,350.4600,112502
^BDS,20131125,350.4600,356.0300,349.0600,352.7300,102812
^BDS,20131126,352.7300,354.2200,344.6800,353.3300,259665
^BDS,20131127,353.3300,354.6500,345.4200,347.0300,220962
^BDS,20131128,347.0300,352.0000,345.9300,351.1800,120528
^BDS,20131129,351.1800,355.6500,349.7100,355.0500,141695
^BDS,20131202,355.0500,359.6000,352.2700,359.2300,81078
^BDS,20131203,359.2300,364.5900,358.8600,363.7000,168358
^BDS,20131204,363.7000,367.5100,361.2000,365.0900,104694
^BDS,20131205,365.0900,369.0000,360.1900,365.6400,140302
^BDS,20131206,365.6400,366.3700,362.4700,365.1800,99418
^BDS,20131209,365.1800,368.3300,361.9400,364.8800,96421
^BDS,20131210,364.8800,369.5700,361.6400,366.7000,143830
^BDS,20131211,366.7000,367.2300,361.0500,365.4500,75510
^BDS,20131212,365.4500,367.2200,362.6700,366.7000,50267
^BDS,20131213,366.7000,369.7700,363.5500,364.4300,72636
^BDS,20131216,364.4300,366.0700,349.2900,350.5400,117998
^BDS,20131217,350.5400,361.9000,349.6400,361.3700,90361
^BDS,20131218,361.3700,365.7600,354.7000,365.0200,40853
^BDS,20131219,365.0200,366.9700,355.9300,362.2300,153980
^BDS,20131220,362.2300,365.1000,345.5500,346.8100,349860
^BDS,20131223,346.8100,365.4300,346.3700,363.6800,82368
^BDS,20131224,363.6800,364.9100,355.0400,361.8900,85491
^BDS,20131225,361.8900,362.8500,354.6800,359.9900,101070
^BDS,20131226,359.9900,367.5900,356.9700,364.5300,172891
^BDS,20131227,364.5300,366.8600,358.1500,362.9800,90352
^BDS,20131230,362.9800,363.3500,354.0100,356.9400,140699
^BDS,20131231,356.9400,364.8700,352.8400,362.5200,61463
^BDS,20140102,362.5200,365.6200,359.9500,362.2300,50975
^BDS,20140103,362.2300,365.1600,358.9800,364.2000,45051
^BDS,20140106,364.2000,365.3300,358.9300,365.0300,67308
^BDS,20140107,365.0300,365.6200,362.1300,364.3300,134803
^BDS,20140108,364.3300,364.9200,360.5900,361.6300,58951
^BDS,20140109,361.6300,364.7800,358.4100,364.7100,95418
^BDS,20140110,364.7100,369.7900,363.4800,365.6700,113960
^BDS,20140113,365.6700,368.5400,362.3100,365.4000,61328
^BDS,20140114,365.4000,366.6000,362.4600,363.1500,62679
^BDS,20140115,363.1500,367.6800,360.4200,364.2900,119022
^BDS,20140116,364.2900,366.6300,361.0400,365.1000,152408
^BDS,20140117,365.1000,384.1900,362.6300,372.2400,216966
^BDS,20140120,372.2400,390.8200,370.4500,385.2300,393939
^BDS,20140121,385.2300,404.0100,374.5600,401.4600,227542
^BDS,20140122,401.4600,405.1400,389.8400,389.9100,199853
^BDS,20140123,389.9100,391.5800,380.5400,384.3200,64615
^BDS,20140124,384.3200,389.4800,381.5200,388.8100,82759
^BDS,20140127,388.8100,389.7100,386.3100,389.5700,75488
^BDS,20140206,389.5700,393.1800,380.2700,388.4000,173422
^BDS,20140207,388.4000,394.6100,380.2400,384.7600,154567
^BDS,20140210,384.7600,394.4500,383.6500,392.7300,91410
^BDS,20140211,392.7300,398.4100,389.5600,393.7000,278331
^BDS,20140212,393.7000,400.6700,390.8300,399.6000,105795
^BDS,20140213,399.6000,404.7400,397.1800,404.1300,185001
^BDS,20140214,404.1300,407.8100,398.2200,400.6700,117896
^BDS,20140217,400.6700,402.6200,394.1000,398.9300,183584
^BDS,20140218,398.9300,410.1100,396.4000,405.9800,214412
^BDS,20140219,405.9800,413.9400,403.1800,411.3700,183043
^BDS,20140220,411.3700,413.5900,402.0200,409.5700,294438
^BDS,20140221,409.5700,410.8100,402.0400,404.7600,122682
^BDS,20140224,404.7600,411.7200,403.6400,408.8100,96614
^BDS,20140225,408.8100,412.7800,405.1900,410.3600,173318
^BDS,20140226,410.3600,414.0200,404.3400,409.4600,133283
^BDS,20140227,409.4600,414.3600,403.4600,408.3600,170376
^BDS,20140228,408.3600,410.5000,400.5800,403.3700,124332
^BDS,20140303,403.3700,408.3500,388.1500,392.0500,152582
^BDS,20140304,392.0500,393.2900,380.1400,386.4600,175963
^BDS,20140305,386.4600,396.8000,385.6700,393.8000,148123
^BDS,20140306,393.8000,401.7900,393.0500,394.9100,159374
^BDS,20140307,394.9100,400.4700,392.4600,397.2500,90048
^BDS,20140310,397.2500,402.0900,394.2700,398.3300,81130
^BDS,20140311,398.3300,402.3000,392.5600,396.4300,104938
^BDS,20140312,396.4300,410.1000,393.8100,403.7600,217508
^BDS,20140313,403.7600,407.8300,400.3800,403.4000,127119
