<Ticker>,Date,OpenFixed,HighFixed,LowFixed,CloseFixed,Volume
^DAUKHI,20130205,265.9100,267.6900,261.9000,263.2900,165119
^DAUKHI,20130206,263.2900,268.6100,263.1800,268.4500,273927
^DAUKHI,20130207,268.4500,271.3800,267.1000,268.8300,256488
^DAUKHI,20130208,268.8300,271.5400,266.5900,271.2500,232849
^DAUKHI,20130218,271.2500,274.4600,269.5000,271.9100,224556
^DAUKHI,20130219,271.9100,272.1800,267.5800,268.4400,384394
^DAUKHI,20130220,268.4400,272.8000,267.5700,270.7300,392663
^DAUKHI,20130221,270.7300,277.8200,266.3000,266.4500,527924
^DAUKHI,20130222,266.4500,271.6000,264.9800,267.7500,409353
^DAUKHI,20130225,267.7500,270.9300,267.2000,268.8200,84816
^DAUKHI,20130226,268.8200,269.4000,257.9700,260.1000,338879
^DAUKHI,20130227,260.1000,265.8200,255.5200,265.1400,225808
^DAUKHI,20130228,265.1400,267.3700,263.1800,264.7500,134777
^DAUKHI,20130301,264.7500,269.9500,263.4000,265.7100,235675
^DAUKHI,20130304,265.7100,267.2800,260.8300,260.9300,179336
^DAUKHI,20130305,260.9300,261.2200,255.7100,256.9600,83889
^DAUKHI,20130306,256.9600,262.4900,256.8500,262.2700,43581
^DAUKHI,20130307,262.2700,264.5900,260.4600,261.9300,150571
^DAUKHI,20130308,261.9300,264.6800,259.4300,262.5800,32475
^DAUKHI,20130311,262.5800,265.4900,259.8100,262.5200,184486
^DAUKHI,20130312,262.5200,266.0400,261.8100,263.8400,223334
^DAUKHI,20130313,263.8400,264.9200,261.9600,263.4300,210588
^DAUKHI,20130314,263.4300,264.3200,260.4200,263.4800,153051
^DAUKHI,20130315,263.4800,266.4400,262.6400,264.4600,249535
^DAUKHI,20130318,264.4600,271.7300,262.6400,269.0500,260018
^DAUKHI,20130319,269.0500,279.0700,268.4500,277.7100,299575
^DAUKHI,20130320,277.7100,291.8400,277.6400,289.3500,251058
^DAUKHI,20130321,289.3500,289.9000,282.0200,282.7500,321661
^DAUKHI,20130322,282.7500,294.1900,281.1200,284.0100,377720
^DAUKHI,20130325,284.0100,291.9500,280.9300,282.8100,261472
^DAUKHI,20130326,282.8100,288.1300,282.1900,282.8000,155830
^DAUKHI,20130327,282.8000,292.4600,280.2000,292.0300,377166
^DAUKHI,20130328,292.0300,305.8400,289.1400,296.2600,1295840
^DAUKHI,20130329,296.2600,301.1700,290.4500,298.5100,161788
^DAUKHI,20130401,298.5100,316.0700,295.2500,315.5600,374249
^DAUKHI,20130402,315.5600,323.8400,310.6800,311.7600,860178
^DAUKHI,20130403,311.7600,317.0300,302.2800,307.2500,435723
^DAUKHI,20130404,307.2500,307.2500,293.8400,294.9800,699841
^DAUKHI,20130405,294.9800,302.5000,294.1500,299.8000,301508
^DAUKHI,20130408,299.8000,307.8800,297.2100,302.5600,218457
^DAUKHI,20130409,302.5600,316.6300,299.1800,313.7600,715768
^DAUKHI,20130410,313.7600,330.0900,304.5400,304.6500,1078612
^DAUKHI,20130411,304.6500,317.3300,304.4300,316.7800,393449
^DAUKHI,20130412,316.7800,319.4800,301.9100,306.9900,340476
^DAUKHI,20130415,306.9900,313.8600,299.0500,306.1800,410240
^DAUKHI,20130416,306.1800,309.0200,296.9600,304.2300,588265
^DAUKHI,20130417,304.2300,308.9100,300.6100,306.4100,188150
^DAUKHI,20130418,306.4100,306.6900,295.4900,298.0400,210661
^DAUKHI,20130422,298.0400,300.4700,290.3200,293.0700,323702
^DAUKHI,20130423,293.0700,300.9100,290.1400,297.2200,347821
^DAUKHI,20130424,297.2200,300.6300,297.1600,299.9500,56092
^DAUKHI,20130425,299.9500,303.1300,295.3300,298.2300,146725
^DAUKHI,20130426,298.2300,299.1500,293.0700,293.4400,255435
^DAUKHI,20130502,293.4400,298.2300,292.6800,293.1000,196406
^DAUKHI,20130503,293.1000,298.7300,292.7600,294.0500,141458
^DAUKHI,20130506,294.0500,307.4700,294.0500,306.8800,373245
^DAUKHI,20130507,306.8800,309.5300,299.2800,299.6900,298839
^DAUKHI,20130508,299.6900,305.1100,299.1500,302.4600,270721
^DAUKHI,20130509,302.4600,307.1400,301.8700,302.2000,531415
^DAUKHI,20130510,302.2000,313.6700,301.6900,304.4100,918529
^DAUKHI,20130513,304.4100,309.9200,301.6700,302.2000,468095
^DAUKHI,20130514,302.2000,304.5600,299.1900,303.9400,275824
^DAUKHI,20130515,303.9400,309.3100,301.2600,306.8800,451479
^DAUKHI,20130516,306.8800,312.2300,304.2100,309.4000,366069
^DAUKHI,20130517,309.4000,310.2100,304.7400,307.4800,249848
^DAUKHI,20130520,307.4800,312.9000,304.3800,310.2900,593795
^DAUKHI,20130521,310.2900,325.6100,310.1300,320.3900,723063
^DAUKHI,20130522,320.3900,327.7700,317.8800,322.6900,489524
^DAUKHI,20130523,322.6900,334.3400,319.2800,326.2700,683624
^DAUKHI,20130524,326.2700,329.9100,321.2300,329.3300,328346
^DAUKHI,20130527,329.3300,348.1900,329.0600,342.7500,609770
^DAUKHI,20130528,342.7500,351.3800,342.5900,349.0900,508883
^DAUKHI,20130529,349.0900,355.8400,341.3300,342.8300,829712
^DAUKHI,20130530,342.8300,350.2200,335.9100,349.0600,539063
^DAUKHI,20130531,349.0600,356.8200,344.1900,344.7700,586185
^DAUKHI,20130603,344.7700,348.1000,341.6700,341.9000,376867
^DAUKHI,20130604,341.9000,344.6400,336.1500,336.2600,538051
^DAUKHI,20130605,336.2600,344.4500,335.8100,344.2300,396790
^DAUKHI,20130606,344.2300,352.8100,341.5000,352.6100,706444
^DAUKHI,20130607,352.6100,369.3500,351.6500,364.2000,538171
^DAUKHI,20130610,364.2000,372.3600,359.4300,362.0400,592446
^DAUKHI,20130611,362.0400,362.3700,353.0200,356.5400,511765
^DAUKHI,20130612,356.5400,361.3200,352.0200,354.5600,394516
^DAUKHI,20130613,354.5600,359.3400,349.3600,356.7100,476509
^DAUKHI,20130614,356.7100,361.9500,352.1300,352.3000,215597
^DAUKHI,20130617,352.3000,355.2500,341.3000,341.5200,581055
^DAUKHI,20130618,341.5200,345.0400,336.0600,339.6500,427387
^DAUKHI,20130619,339.6500,347.5100,339.3200,344.1500,166390
^DAUKHI,20130620,344.1500,345.0300,336.1800,340.2200,333941
^DAUKHI,20130621,340.2200,343.0000,333.3000,339.1500,387569
^DAUKHI,20130624,339.1500,342.0200,325.4100,330.9400,390081
^DAUKHI,20130625,330.9400,333.2300,310.4700,316.7200,648752
^DAUKHI,20130626,316.7200,324.6000,313.0700,324.0200,295571
^DAUKHI,20130627,324.0200,337.5900,323.7000,335.1400,442245
^DAUKHI,20130628,335.1400,337.6100,329.2700,329.5800,228429
^DAUKHI,20130701,329.5800,336.7100,323.7200,336.2100,207864
^DAUKHI,20130702,336.2100,345.2200,333.6800,342.8600,253766
^DAUKHI,20130703,342.8600,346.0600,337.4500,340.4500,209480
^DAUKHI,20130704,340.4500,343.5000,337.8200,340.5200,109612
^DAUKHI,20130705,340.5200,343.4800,335.4500,335.8100,173706
^DAUKHI,20130708,335.8100,335.9900,330.2800,330.9700,153225
^DAUKHI,20130709,330.9700,335.8000,330.3900,335.6300,82147
^DAUKHI,20130710,335.6300,343.4200,335.3500,340.4500,214478
^DAUKHI,20130711,340.4500,343.2100,336.1400,340.7600,134178
^DAUKHI,20130712,340.7600,356.6200,340.7000,356.0800,566425
^DAUKHI,20130715,356.0800,366.1700,355.2700,358.2200,292377
^DAUKHI,20130716,358.2200,363.5200,357.5700,362.9800,348730
^DAUKHI,20130717,362.9800,365.9800,357.7400,363.2500,225431
^DAUKHI,20130718,363.2500,366.1400,357.9100,363.1900,284026
^DAUKHI,20130719,363.1900,373.5000,362.5900,368.1500,585764
^DAUKHI,20130722,368.1500,372.2100,363.0200,368.9500,449992
^DAUKHI,20130723,368.9500,372.2600,363.6500,366.6600,310774
^DAUKHI,20130724,366.6600,369.5000,355.3200,355.7700,625629
^DAUKHI,20130725,355.7700,360.7500,353.1800,354.9700,236863
^DAUKHI,20130726,354.9700,362.5800,350.3200,359.8400,236185
^DAUKHI,20130729,359.8400,362.2400,351.6900,354.1600,147553
^DAUKHI,20130730,354.1600,360.9600,352.4500,357.5000,169518
^DAUKHI,20130731,357.5000,369.8800,357.0200,366.9300,298130
^DAUKHI,20130801,366.9300,370.2600,364.0000,367.4800,217513
^DAUKHI,20130802,367.4800,370.2100,364.6000,367.9100,151359
^DAUKHI,20130805,367.9100,370.3100,362.4200,365.2900,136816
^DAUKHI,20130806,365.2900,368.0200,362.2400,367.8400,77876
^DAUKHI,20130807,367.8400,381.6900,367.8400,378.4900,420415
^DAUKHI,20130808,378.4900,381.2200,372.7300,377.4800,132078
^DAUKHI,20130809,377.4800,386.9000,377.1600,384.1100,180671
^DAUKHI,20130812,384.1100,388.1100,379.2000,387.5800,287981
^DAUKHI,20130813,387.5800,396.1000,387.0900,387.9300,384969
^DAUKHI,20130814,387.9300,401.2800,387.1800,398.7300,695523
^DAUKHI,20130815,398.7300,406.5600,395.7300,400.9500,465852
^DAUKHI,20130816,400.9500,404.0800,395.4000,398.6700,304528
^DAUKHI,20130819,398.6700,411.4400,396.0600,407.6600,467384
^DAUKHI,20130820,407.6600,408.9400,397.2200,400.0100,434777
^DAUKHI,20130821,400.0100,400.0100,388.6000,394.8800,430147
^DAUKHI,20130822,394.8800,397.3200,383.8300,389.0800,389247
^DAUKHI,20130823,389.0800,392.3800,381.3900,387.1300,383398
^DAUKHI,20130826,387.1300,394.6600,378.9600,392.3300,349990
^DAUKHI,20130827,392.3300,392.3300,383.6800,384.1600,108108
^DAUKHI,20130828,384.1600,384.1600,370.2100,372.7000,494089
^DAUKHI,20130829,372.7000,378.5500,371.9000,372.2600,322553
^DAUKHI,20130830,372.2600,377.0500,363.7800,370.0100,614312
^DAUKHI,20130903,370.0100,378.5600,368.4500,374.5500,230253
^DAUKHI,20130904,374.5500,379.6900,371.4500,373.9000,247356
^DAUKHI,20130905,373.9000,377.5000,371.2000,377.5000,386525
^DAUKHI,20130906,377.5000,380.5100,374.2700,379.5200,249410
^DAUKHI,20130909,379.5200,379.5200,368.5700,371.2700,505247
^DAUKHI,20130910,371.2700,377.4400,371.2100,374.6800,251676
^DAUKHI,20130911,374.6800,380.7900,374.2500,376.8700,238684
^DAUKHI,20130912,376.8700,379.8100,374.0000,377.3700,132531
^DAUKHI,20130913,377.3700,382.6300,377.0000,377.6100,169801
^DAUKHI,20130916,377.6100,380.7900,374.4900,374.6900,267803
^DAUKHI,20130917,374.6900,385.0200,374.5600,380.2500,340597
^DAUKHI,20130918,380.2500,386.7600,375.9200,378.6400,329197
^DAUKHI,20130919,378.6400,386.6500,376.2600,381.3400,505685
^DAUKHI,20130920,381.3400,381.6500,377.7400,378.1000,308186
^DAUKHI,20130923,378.1000,382.0700,375.4800,381.3400,335414
^DAUKHI,20130924,381.3400,389.8800,381.2300,387.0200,408465
^DAUKHI,20130925,387.0200,393.7900,383.9500,390.5900,439038
^DAUKHI,20130926,390.5900,391.6300,380.5700,385.9000,1150912
^DAUKHI,20130927,385.9000,394.3100,385.2000,390.7100,341032
^DAUKHI,20130930,390.7100,395.0300,388.2600,392.4200,320473
^DAUKHI,20131001,392.4200,395.7800,386.5500,389.4800,740331
^DAUKHI,20131002,389.4800,393.1500,379.9900,384.8200,773995
^DAUKHI,20131003,384.8200,390.3200,384.2200,384.8900,319050
^DAUKHI,20131004,384.8900,399.9500,382.3300,399.8300,1213527
^DAUKHI,20131007,399.8300,404.2900,396.8900,398.6500,397384
^DAUKHI,20131008,398.6500,401.4600,395.0400,398.8200,277336
^DAUKHI,20131009,398.8200,399.8500,393.4400,397.2800,268344
^DAUKHI,20131010,397.2800,397.3400,385.4900,388.0500,607096
^DAUKHI,20131011,388.0500,393.6800,385.1300,385.5600,597784
^DAUKHI,20131014,385.5600,389.1700,382.4600,384.1600,448484
^DAUKHI,20131015,384.1600,389.3700,380.9800,384.2300,461522
^DAUKHI,20131016,384.2300,390.0900,381.1100,385.1900,348889
^DAUKHI,20131017,385.1900,390.5100,384.5300,387.9400,256308
^DAUKHI,20131018,387.9400,391.0300,384.5800,388.0500,218913
^DAUKHI,20131021,388.0500,393.9700,387.5700,388.6000,399985
^DAUKHI,20131022,388.6000,391.1300,385.2300,390.4200,275063
^DAUKHI,20131023,390.4200,394.5500,387.6900,390.8400,379906
^DAUKHI,20131024,390.8400,391.6900,384.9100,385.0200,365186
^DAUKHI,20131025,385.0200,390.2900,381.8600,384.3400,279221
^DAUKHI,20131028,384.3400,390.3200,384.2300,384.4800,209566
^DAUKHI,20131029,384.4800,384.9500,378.5200,381.2500,240674
^DAUKHI,20131030,381.2500,390.0300,380.7500,386.6900,457978
^DAUKHI,20131031,386.6900,389.7100,382.5200,382.8000,124903
^DAUKHI,20131101,382.8000,387.7700,381.9000,382.1900,193582
^DAUKHI,20131104,382.1900,386.3300,379.6000,383.6100,236962
^DAUKHI,20131105,383.6100,388.3000,380.3500,387.8100,319315
^DAUKHI,20131106,387.8100,389.0700,385.3800,388.6600,119407
^DAUKHI,20131107,388.6600,388.7200,382.1100,382.1700,271303
^DAUKHI,20131108,382.1700,385.0100,378.4600,381.0000,240363
^DAUKHI,20131111,381.0000,385.5000,378.4700,383.0800,184852
^DAUKHI,20131112,383.0800,385.9600,379.2600,379.4900,193547
^DAUKHI,20131113,379.4900,382.7600,376.4800,379.1400,196631
^DAUKHI,20131114,379.1400,386.4600,378.5300,381.6100,149234
^DAUKHI,20131115,381.6100,387.6100,381.1300,384.8200,208950
^DAUKHI,20131118,384.8200,391.2000,384.3500,390.4400,441635
^DAUKHI,20131119,390.4400,392.5400,385.5800,386.1000,195962
^DAUKHI,20131120,386.1000,389.2600,383.1700,386.7900,248028
^DAUKHI,20131121,386.7900,396.0200,386.5300,389.3200,709966
^DAUKHI,20131122,389.3200,393.9300,386.8400,393.4500,243781
^DAUKHI,20131125,393.4500,398.2700,390.7300,392.0300,210964
^DAUKHI,20131126,392.0300,395.6900,388.7300,392.9700,247560
^DAUKHI,20131127,392.9700,396.5900,389.2100,392.2900,317063
^DAUKHI,20131128,392.2900,395.2000,388.5000,388.7900,136074
^DAUKHI,20131129,388.7900,392.9900,388.5100,390.3800,208285
^DAUKHI,20131202,390.3800,399.5400,390.0900,396.5900,278046
^DAUKHI,20131203,396.5900,402.6900,393.2900,396.6200,439727
^DAUKHI,20131204,396.6200,401.7800,395.4100,396.6900,391010
^DAUKHI,20131205,396.6900,399.8000,392.9100,395.9700,209449
^DAUKHI,20131206,395.9700,398.8600,392.3800,395.9100,127086
^DAUKHI,20131209,395.9100,400.1600,393.3200,394.9000,289888
^DAUKHI,20131210,394.9000,399.7400,393.2600,396.6200,171113
^DAUKHI,20131211,396.6200,396.6200,389.3600,390.0000,236176
^DAUKHI,20131212,390.0000,392.7700,387.6900,392.6500,165487
^DAUKHI,20131213,392.6500,395.3100,388.7000,392.3000,144866
^DAUKHI,20131216,392.3000,395.8300,388.8300,393.4300,146944
^DAUKHI,20131217,393.4300,395.2400,390.5000,394.8400,122702
^DAUKHI,20131218,394.8400,396.6600,391.5300,393.8300,189128
^DAUKHI,20131219,393.8300,399.5200,392.4300,392.9900,396756
^DAUKHI,20131220,392.9900,398.8700,392.1100,394.7700,329831
^DAUKHI,20131223,394.7700,401.0500,394.4600,399.9300,306840
^DAUKHI,20131224,399.9300,403.9200,397.1000,398.1600,241030
^DAUKHI,20131225,398.1600,401.8600,395.3300,398.3400,141211
^DAUKHI,20131226,398.3400,406.4200,395.3200,405.6600,353275
^DAUKHI,20131227,405.6600,416.1000,404.9400,407.7100,522701
^DAUKHI,20131230,407.7100,410.3000,401.5900,403.3900,301873
^DAUKHI,20131231,403.3900,407.8100,400.6200,404.8700,229613
^DAUKHI,20140102,404.8700,405.2900,399.2000,404.5800,148099
^DAUKHI,20140103,404.5800,404.6900,398.3900,401.0400,179749
^DAUKHI,20140106,401.0400,407.7700,400.9800,407.6600,174659
^DAUKHI,20140107,407.6600,411.9600,405.1700,409.1800,168545
^DAUKHI,20140108,409.1800,416.2100,406.0600,415.5800,198057
^DAUKHI,20140109,415.5800,422.4600,414.5900,420.0400,292941
^DAUKHI,20140110,420.0400,435.4300,418.5700,425.8900,675685
^DAUKHI,20140113,425.8900,440.9500,425.0600,440.0700,450043
^DAUKHI,20140114,440.0700,446.2400,437.3100,440.0200,375703
^DAUKHI,20140115,440.0200,452.4500,436.6600,451.2200,682298
^DAUKHI,20140116,451.2200,472.1200,449.8700,468.8300,1079781
^DAUKHI,20140117,468.8300,482.7400,467.1200,467.4100,838780
^DAUKHI,20140120,467.4100,479.4600,464.8200,471.0500,385821
^DAUKHI,20140121,471.0500,480.1600,460.7900,475.2100,415202
^DAUKHI,20140122,475.2100,485.8200,460.8300,462.7600,434882
^DAUKHI,20140123,462.7600,476.5600,461.5800,466.4700,192209
^DAUKHI,20140124,466.4700,484.3900,465.3200,483.3600,436599
^DAUKHI,20140127,483.3600,488.7900,471.5700,472.6800,229325
^DAUKHI,20140206,472.6800,478.8800,467.8500,471.0600,250778
^DAUKHI,20140207,471.0600,477.9400,464.7000,466.5000,212301
^DAUKHI,20140210,466.5000,471.5900,463.7400,468.4800,204815
^DAUKHI,20140211,468.4800,479.6000,464.9000,467.9000,406726
^DAUKHI,20140212,467.9000,483.0800,466.4000,482.0000,396680
^DAUKHI,20140213,482.0000,501.8000,481.4400,500.2700,605731
^DAUKHI,20140214,500.2700,515.3600,499.9400,506.8900,452633
^DAUKHI,20140217,506.8900,510.6300,501.4900,504.3100,328467
^DAUKHI,20140218,504.3100,514.0600,503.9700,510.8300,414392
^DAUKHI,20140219,510.8300,521.0800,505.3000,514.1600,309956
^DAUKHI,20140220,514.1600,526.8800,497.7600,504.6300,722716
^DAUKHI,20140221,504.6300,511.5700,499.7200,504.8700,241068
^DAUKHI,20140224,504.8700,512.0300,504.4700,511.8600,181709
^DAUKHI,20140225,511.8600,526.8500,510.0500,525.7200,537106
^DAUKHI,20140226,525.7200,532.3400,517.1800,526.6600,308040
^DAUKHI,20140227,526.6600,527.8500,509.8600,510.0400,324774
^DAUKHI,20140228,510.0400,520.4800,506.2200,512.6100,347113
^DAUKHI,20140303,512.6100,520.2200,502.1500,502.2200,410775
^DAUKHI,20140304,502.2200,502.9500,489.8400,499.1800,216902
^DAUKHI,20140305,499.1800,509.2800,498.8300,503.2900,139648
^DAUKHI,20140306,503.2900,512.0600,502.6400,510.6500,181829
^DAUKHI,20140307,510.6500,516.6300,507.0900,509.9100,160224
^DAUKHI,20140310,509.9100,512.8000,508.6900,509.0300,260686
^DAUKHI,20140311,509.0300,521.6100,506.3200,518.7800,289674
^DAUKHI,20140312,518.7800,532.3300,518.3600,522.1000,358964
^DAUKHI,20140313,522.1000,527.8200,518.0000,522.6900,266619
^DAUKHI,20140314,522.6900,528.7800,519.4000,520.5100,277510
^DAUKHI,20140317,520.5100,530.7700,516.9400,519.0600,234957
^DAUKHI,20140318,519.0600,524.8800,515.9500,519.2900,321384
^DAUKHI,20140319,519.2900,528.5500,518.2400,523.1900,235477
^DAUKHI,20140320,523.1900,526.1200,514.1100,517.6400,270102
^DAUKHI,20140321,517.6400,521.2900,513.3100,514.5800,845094
^DAUKHI,20140324,514.5800,524.9600,514.1300,523.9000,386891
^DAUKHI,20140325,523.9000,526.9400,517.4000,517.6300,425426
^DAUKHI,20140326,517.6300,521.4800,506.1500,507.7100,483620
^DAUKHI,20140327,507.7100,515.2700,501.4000,509.4100,170006
^DAUKHI,20140328,509.4100,517.3200,506.1800,513.8600,203144
^DAUKHI,20140331,513.8600,524.4900,509.5900,517.7200,327592
^DAUKHI,20140401,517.7200,521.2800,509.7800,512.9500,355797
^DAUKHI,20140402,512.9500,517.2800,507.8400,513.3500,207971
^DAUKHI,20140403,513.3500,522.6500,513.3500,521.8800,219273
^DAUKHI,20140404,521.8800,535.4100,520.9300,531.8600,275901
^DAUKHI,20140407,531.8600,557.0500,531.5700,549.0800,569056
^DAUKHI,20140408,549.0800,564.8900,546.2500,564.2000,531582
^DAUKHI,20140410,564.2000,578.2900,563.0400,564.1400,507209
^DAUKHI,20140411,564.1400,573.7100,554.8300,573.0200,296571
^DAUKHI,20140414,573.0200,576.2400,567.8400,568.7100,259555
^DAUKHI,20140415,568.7100,571.6000,559.7900,559.8500,433643
^DAUKHI,20140416,559.8500,560.4300,543.1100,545.8200,426182
^DAUKHI,20140417,545.8200,561.2100,545.7600,554.5000,298081
^DAUKHI,20140418,554.5000,557.2000,543.4000,545.8200,263982
^DAUKHI,20140421,545.8200,551.5500,537.6500,538.7200,343641
^DAUKHI,20140422,538.7200,547.8700,534.9300,547.7100,258847
^DAUKHI,20140423,547.7100,550.3800,539.8600,548.1900,185637
^DAUKHI,20140424,548.1900,554.5200,544.0700,553.8700,236061
^DAUKHI,20140425,553.8700,584.5000,552.8700,576.1800,394445
^DAUKHI,20140428,576.1800,590.1100,573.1300,576.5400,188710
^DAUKHI,20140429,576.5400,589.8100,568.8400,589.2400,236473
^DAUKHI,20140505,589.2400,601.6400,581.3400,586.3900,328559
^DAUKHI,20140506,586.3900,586.6700,565.1200,577.6300,541744
^DAUKHI,20140507,577.6300,583.8100,572.6100,581.1400,127936
^DAUKHI,20140508,581.1400,581.1400,541.4500,541.5600,1081030
^DAUKHI,20140509,541.5600,570.0600,528.4700,569.4300,580518
^DAUKHI,20140512,569.4300,575.2300,535.9500,543.0300,336074
^DAUKHI,20140513,543.0300,548.0600,533.7200,542.4400,242730
^DAUKHI,20140514,542.4400,553.1000,536.9300,550.3500,392379
^DAUKHI,20140515,550.3500,561.2700,522.5500,546.2300,609178
^DAUKHI,20140516,546.2300,550.0100,532.4300,542.6900,257807
^DAUKHI,20140519,542.6900,543.8200,528.0900,535.9800,256205
^DAUKHI,20140520,535.9800,551.9300,533.7600,548.5800,218389
^DAUKHI,20140521,548.5800,558.0200,542.4300,557.4400,261755
^DAUKHI,20140522,557.4400,565.2800,552.7100,558.5800,300526
^DAUKHI,20140523,558.5800,566.8300,557.7700,561.5900,184758
^DAUKHI,20140526,561.5900,562.0600,555.2900,561.8200,117422
^DAUKHI,20140527,561.8200,566.6700,555.9900,566.0400,250383
^DAUKHI,20140528,566.0400,573.4500,563.2900,572.7400,209798
^DAUKHI,20140529,572.7400,585.9400,569.1000,581.7200,236889
^DAUKHI,20140530,581.7200,599.8100,581.0800,588.8100,581269
^DAUKHI,20140602,588.8100,591.7600,579.5200,582.8100,373400
^DAUKHI,20140603,582.8100,593.6600,579.7600,590.3700,182844
^DAUKHI,20140604,590.3700,593.0800,584.0100,591.9800,267371
^DAUKHI,20140605,591.9800,592.5500,585.3300,586.2600,136226
^DAUKHI,20140606,586.2600,600.2000,586.0700,599.3300,213302
^DAUKHI,20140609,599.3300,635.5400,598.2900,619.1100,325232
^DAUKHI,20140610,619.1100,649.4500,618.1100,634.1300,265275
^DAUKHI,20140611,634.1300,645.2500,628.7600,635.1100,268991
^DAUKHI,20140612,635.1100,640.9100,629.3400,640.2000,189154
^DAUKHI,20140613,640.2000,650.2200,634.0200,640.2700,195894
^DAUKHI,20140616,640.2700,645.9300,629.1900,630.0800,212489
^DAUKHI,20140617,630.0800,632.9200,615.2000,627.7400,312422
^DAUKHI,20140618,627.7400,634.0800,621.7900,622.6000,122827
^DAUKHI,20140619,622.6000,627.5500,599.7200,626.8900,278175
^DAUKHI,20140620,626.8900,637.2700,615.0400,619.9900,348833
^DAUKHI,20140623,619.9900,631.4400,615.1500,625.9700,216944
^DAUKHI,20140624,625.9700,641.7100,625.3200,636.6600,395144
^DAUKHI,20140625,636.6600,643.4400,631.1800,633.5300,299982
^DAUKHI,20140626,633.5300,644.0200,627.8200,643.5000,239717
^DAUKHI,20140627,643.5000,663.3000,641.8300,662.7500,269829
^DAUKHI,20140630,662.7500,673.4600,656.7300,662.5500,151890
^DAUKHI,20140701,662.5500,669.9400,652.0500,659.0000,378459
^DAUKHI,20140702,659.0000,665.6000,648.6300,649.9300,347320
^DAUKHI,20140703,649.9300,662.3500,644.5700,661.4300,239635
^DAUKHI,20140704,661.4300,671.8000,655.4700,665.6300,257772
^DAUKHI,20140707,665.6300,666.3400,654.2700,654.4900,267194
^DAUKHI,20140708,654.4900,665.0000,648.4300,659.5100,227670
^DAUKHI,20140709,659.5100,665.5300,653.9600,660.1600,116484
^DAUKHI,20140710,660.1600,660.7800,640.5600,654.8700,224528
^DAUKHI,20140711,654.8700,659.8200,648.5400,649.8900,112013
^DAUKHI,20140714,649.8900,659.9100,644.9400,659.9100,281462
^DAUKHI,20140715,659.9100,662.0000,655.0000,661.3700,246377
^DAUKHI,20140716,661.3700,668.3200,655.2500,655.4800,259066
^DAUKHI,20140717,655.4800,662.8000,649.2300,662.1900,253137
^DAUKHI,20140718,662.1900,670.7500,651.5800,665.0900,285698
^DAUKHI,20140721,665.0900,687.4900,664.3900,681.3600,419102
^DAUKHI,20140722,681.3600,681.3600,668.3600,679.8300,163119
^DAUKHI,20140723,679.8300,682.5100,669.7300,681.9600,148184
^DAUKHI,20140724,681.9600,691.3200,676.7700,689.9500,292272
^DAUKHI,20140725,689.9500,700.7600,686.5200,686.9300,273091
^DAUKHI,20140728,686.9300,687.8700,667.9500,669.0700,271480
^DAUKHI,20140729,669.0700,671.0700,657.3800,671.0000,160260
^DAUKHI,20140730,671.0000,677.9100,665.0000,671.5800,205461
^DAUKHI,20140731,671.5800,685.4400,665.0300,685.0700,251485
^DAUKHI,20140801,685.0700,686.1800,673.2700,674.3400,191317
^DAUKHI,20140804,674.3400,692.7200,668.4000,682.5500,263006
^DAUKHI,20140805,682.5500,713.5700,680.9700,707.8400,504245
^DAUKHI,20140806,707.8400,715.0000,701.7700,703.9400,268544
^DAUKHI,20140807,703.9400,709.5300,697.1000,704.1100,246856
^DAUKHI,20140808,704.1100,714.6300,701.7700,702.2100,404952
^DAUKHI,20140811,702.2100,708.2800,691.0800,703.2400,158830
^DAUKHI,20140812,703.2400,707.9400,692.3000,701.0100,197406
^DAUKHI,20140813,701.0100,706.7400,688.6400,694.3700,478012
^DAUKHI,20140814,694.3700,704.9300,691.5200,693.5200,215145
^DAUKHI,20140815,693.5200,704.2700,691.8100,698.6700,205891
^DAUKHI,20140818,698.6700,707.5600,692.6000,699.2400,329407
^DAUKHI,20140819,699.2400,716.6900,698.2100,704.2300,379402
^DAUKHI,20140820,704.2300,711.4700,699.2000,711.1600,231625
^DAUKHI,20140821,711.1600,734.2100,709.8200,723.0500,712461
^DAUKHI,20140822,723.0500,752.9600,722.8000,746.5900,468888
^DAUKHI,20140825,746.5900,771.4800,746.4700,760.9900,443221
^DAUKHI,20140826,760.9900,763.7200,744.4500,756.9900,403679
^DAUKHI,20140827,756.9900,763.4600,744.9200,757.4000,256187
^DAUKHI,20140828,757.4000,783.8400,750.8100,772.1100,336521
^DAUKHI,20140829,772.1100,782.7800,759.7000,760.7000,406931
^DAUKHI,20140903,760.7000,771.1700,756.8100,762.1000,299289
^DAUKHI,20140904,762.1000,769.2500,755.3900,763.5100,284694
^DAUKHI,20140905,763.5100,767.6700,753.8400,756.5500,250777
^DAUKHI,20140908,756.5500,765.5900,750.6800,758.6400,292515
^DAUKHI,20140909,758.6400,768.7200,733.8300,741.8900,465031
^DAUKHI,20140910,741.8900,748.3600,726.3800,748.2200,259825
^DAUKHI,20140911,748.2200,767.4100,741.6500,748.9300,279723
^DAUKHI,20140912,748.9300,757.6900,743.5600,752.2500,275027
^DAUKHI,20140915,752.2500,776.5700,751.4300,759.2500,483169
^DAUKHI,20140916,759.2500,770.1300,751.8600,756.4200,384232
^DAUKHI,20140917,756.4200,769.8000,745.9900,746.1100,388554
