<Ticker>,Date,OpenFixed,HighFixed,LowFixed,CloseFixed,Volume
^THEP,20130401,253.1200,265.7600,252.5800,264.5500,1252421
^THEP,20130402,264.5500,276.6200,264.3700,271.8400,1027894
^THEP,20130403,271.8400,278.2100,269.2100,271.1600,731451
^THEP,20130404,271.1600,275.5400,268.4800,270.8000,1013944
^THEP,20130405,270.8000,278.5900,266.9200,275.7200,433325
^THEP,20130408,275.7200,280.9000,274.7800,275.0800,381980
^THEP,20130409,275.0800,279.1100,272.3100,274.3600,431157
^THEP,20130410,274.3600,279.4000,264.6200,264.9800,809369
^THEP,20130411,264.9800,271.8900,264.5100,268.4200,797621
^THEP,20130412,268.4200,271.1400,261.1700,264.2900,648893
^THEP,20130415,264.2900,265.5600,256.7300,258.9700,657783
^THEP,20130416,258.9700,261.2200,250.1900,258.1600,506599
^THEP,20130417,258.1600,261.1800,256.5500,257.7500,346057
^THEP,20130418,257.7500,258.1000,251.5100,252.6100,513768
^THEP,20130422,252.6100,254.1900,249.8700,251.4300,219676
^THEP,20130423,251.4300,258.2000,251.4300,257.3900,309363
^THEP,20130424,257.3900,265.5900,255.2800,261.2200,440544
^THEP,20130425,261.2200,265.8600,260.1400,263.5200,197049
^THEP,20130426,263.5200,267.9700,262.3800,265.5000,302284
^THEP,20130502,265.5000,274.1800,262.5800,270.1100,411674
^THEP,20130503,270.1100,274.4500,267.1100,272.6200,342283
^THEP,20130506,272.6200,279.1700,271.2700,276.8600,251193
^THEP,20130507,276.8600,280.5500,272.3900,273.5400,278812
^THEP,20130508,273.5400,279.8500,272.6100,277.8800,271846
^THEP,20130509,277.8800,286.6300,276.7300,282.9500,529376
^THEP,20130510,282.9500,290.0500,282.3700,286.1500,357115
^THEP,20130513,286.1500,290.7900,282.7700,286.5900,132345
^THEP,20130514,286.5900,287.4900,276.3500,279.9300,466061
^THEP,20130515,279.9300,287.9600,278.6700,286.9000,258958
^THEP,20130516,286.9000,292.8900,286.0100,290.8500,358287
^THEP,20130517,290.8500,294.0700,286.5700,288.5000,264847
^THEP,20130520,288.5000,296.8300,287.4000,296.8300,506877
^THEP,20130521,296.8300,305.4300,296.3400,299.5200,654511
^THEP,20130522,299.5200,304.1300,297.3100,301.8700,252583
^THEP,20130523,301.8700,306.6400,298.4200,302.1200,658643
^THEP,20130524,302.1200,313.4400,299.4700,308.1800,826839
^THEP,20130527,308.1800,319.2000,306.5000,315.7800,711028
^THEP,20130528,315.7800,321.4900,311.1900,317.9300,1017609
^THEP,20130529,317.9300,323.1700,314.1100,317.7100,836347
^THEP,20130530,317.7100,319.6800,314.1400,317.5700,585114
^THEP,20130531,317.5700,327.4000,317.5700,321.0100,772199
^THEP,20130603,321.0100,327.6900,314.8200,317.4600,505462
^THEP,20130604,317.4600,320.0600,310.0100,311.3000,1080170
^THEP,20130605,311.3000,314.1500,309.2100,312.8300,520542
^THEP,20130606,312.8300,316.3300,309.7200,315.3400,324635
^THEP,20130607,315.3400,317.8300,311.4100,312.6500,285800
^THEP,20130610,312.6500,315.7400,308.4300,311.4900,508996
^THEP,20130611,311.4900,313.1700,305.1000,306.1600,668388
^THEP,20130612,306.1600,309.4800,300.9000,301.5300,933777
^THEP,20130613,301.5300,307.2800,298.2300,304.0800,725719
^THEP,20130614,304.0800,308.2400,300.1600,300.5700,588481
^THEP,20130617,300.5700,301.0800,286.3900,290.9800,1160598
^THEP,20130618,290.9800,292.4200,285.4300,290.5800,781573
^THEP,20130619,290.5800,293.3400,288.5900,290.5300,773432
^THEP,20130620,290.5300,294.5600,287.5900,290.1100,787489
^THEP,20130621,290.1100,291.1700,282.2000,284.4000,2727062
^THEP,20130624,284.4000,290.6600,280.5200,281.3500,579713
^THEP,20130625,281.3500,281.3500,266.4100,270.4400,611631
^THEP,20130626,270.4400,277.5300,268.8600,276.8900,949066
^THEP,20130627,276.8900,287.4000,273.9700,284.5800,418927
^THEP,20130628,284.5800,287.4200,280.9600,281.6700,412293
^THEP,20130701,281.6700,282.3000,271.8000,273.9400,207827
^THEP,20130702,273.9400,280.1700,272.6900,279.0400,184237
^THEP,20130703,279.0400,280.3900,276.3800,276.8900,304137
^THEP,20130704,276.8900,279.1100,273.4400,273.7100,317718
^THEP,20130705,273.7100,279.8800,272.8900,275.7500,502033
^THEP,20130708,275.7500,276.8200,271.0900,272.0600,498741
^THEP,20130709,272.0600,273.6300,267.6300,270.9000,146220
^THEP,20130710,270.9000,272.8800,269.6500,269.7900,192030
^THEP,20130711,269.7900,271.4900,267.0600,268.5700,277499
^THEP,20130712,268.5700,280.2500,268.5700,279.9400,489170
^THEP,20130715,279.9400,288.7900,279.9400,286.8000,660622
^THEP,20130716,286.8000,289.3700,284.6400,286.4500,381423
^THEP,20130717,286.4500,287.2900,283.4500,285.6300,209514
^THEP,20130718,285.6300,292.9400,284.0400,289.6900,740820
^THEP,20130719,289.6900,293.3100,288.4800,291.4200,506151
^THEP,20130722,291.4200,294.9800,287.6100,290.4400,548361
^THEP,20130723,290.4400,297.2100,289.3800,294.5100,668772
^THEP,20130724,294.5100,295.2800,286.1900,288.1800,800287
^THEP,20130725,288.1800,290.1500,283.5600,283.5600,459832
^THEP,20130726,283.5600,285.2800,280.7500,283.9000,451025
^THEP,20130729,283.9000,284.0000,277.8100,277.9500,303493
^THEP,20130730,277.9500,285.3400,276.3000,284.4800,194207
^THEP,20130731,284.4800,286.2700,281.1200,284.4900,212530
^THEP,20130801,284.4900,286.1400,281.1700,284.3700,227000
^THEP,20130802,284.3700,286.5100,283.5900,284.7800,201755
^THEP,20130805,284.7800,287.7500,282.7700,286.0200,113649
^THEP,20130806,286.0200,288.5900,283.7100,285.8000,271548
^THEP,20130807,285.8000,295.3000,284.3600,290.8400,553881
^THEP,20130808,290.8400,295.2600,289.4700,290.6200,346307
^THEP,20130809,290.6200,293.3000,288.3400,291.0100,325699
^THEP,20130812,291.0100,292.3000,289.8700,290.8700,158278
^THEP,20130813,290.8700,294.4600,288.5400,290.4600,179138
^THEP,20130814,290.4600,292.2100,288.8600,291.8700,175987
^THEP,20130815,291.8700,296.8800,289.2800,294.0800,648135
^THEP,20130816,294.0800,301.7900,292.0600,300.0000,621018
^THEP,20130819,300.0000,304.8900,299.2100,300.5600,625553
^THEP,20130820,300.5600,303.2000,294.8100,297.2900,545780
^THEP,20130821,297.2900,302.9300,294.0000,301.9700,477065
^THEP,20130822,301.9700,302.6200,293.7700,295.0300,608935
^THEP,20130823,295.0300,297.5800,289.8200,292.9500,786543
^THEP,20130826,292.9500,294.3400,288.4800,293.6500,311740
^THEP,20130827,293.6500,295.7200,291.2500,292.6400,161595
^THEP,20130828,292.6400,293.4400,282.0200,284.8300,598317
^THEP,20130829,284.8300,286.1900,278.7300,280.1900,522677
^THEP,20130830,280.1900,285.7400,278.5200,285.4600,228209
^THEP,20130903,285.4600,290.0600,285.0100,287.4400,188395
^THEP,20130904,287.4400,287.8400,281.6700,282.9600,246043
^THEP,20130905,282.9600,288.5200,281.5600,288.1100,155516
^THEP,20130906,288.1100,294.1100,285.0500,293.8700,304053
^THEP,20130909,293.8700,293.8700,285.6600,288.2900,280685
^THEP,20130910,288.2900,295.0900,287.8700,294.1000,426318
^THEP,20130911,294.1000,300.8700,293.1200,299.6400,514448
^THEP,20130912,299.6400,303.4600,298.1100,300.7100,343111
^THEP,20130913,300.7100,301.1900,295.9800,297.8300,273306
^THEP,20130916,297.8300,301.0200,296.0500,300.8800,266878
^THEP,20130917,300.8800,303.7000,299.3400,302.8400,298433
^THEP,20130918,302.8400,304.5300,299.3400,299.5400,329673
^THEP,20130919,299.5400,302.2600,299.5400,300.5000,178207
^THEP,20130920,300.5000,301.6000,298.7900,301.3200,530663
^THEP,20130923,301.3200,312.3600,298.8800,312.3600,743446
^THEP,20130924,312.3600,314.5700,309.6300,311.0100,345773
^THEP,20130925,311.0100,314.2700,308.5200,309.2500,312318
^THEP,20130926,309.2500,313.7200,303.7700,312.3600,920776
^THEP,20130927,312.3600,315.9000,310.1200,313.8100,625190
^THEP,20130930,313.8100,317.2600,313.7200,314.7100,330794
^THEP,20131001,314.7100,317.2500,311.7000,312.7300,1118009
^THEP,20131002,312.7300,317.0800,311.8800,315.1300,353546
^THEP,20131003,315.1300,316.2600,310.7000,312.3300,377735
^THEP,20131004,312.3300,318.0000,310.7600,316.2900,530381
^THEP,20131007,316.2900,325.3800,313.5200,322.2600,771508
^THEP,20131008,322.2600,325.4600,320.3400,323.4000,507261
^THEP,20131009,323.4000,323.4000,320.1600,320.9900,555107
^THEP,20131010,320.9900,321.7200,315.4900,316.6500,568008
^THEP,20131011,316.6500,320.4200,314.6800,317.4200,573820
^THEP,20131014,317.4200,318.6800,315.5300,317.4400,206455
^THEP,20131015,317.4400,321.3300,315.6700,320.0900,292192
^THEP,20131016,320.0900,321.4400,317.5500,319.2800,376140
^THEP,20131017,319.2800,322.8900,318.9700,320.2100,235930
^THEP,20131018,320.2100,320.7700,318.4000,319.5900,260626
^THEP,20131021,319.5900,321.2600,318.5900,319.0700,316246
^THEP,20131022,319.0700,321.3600,318.1800,318.9700,424421
^THEP,20131023,318.9700,323.4200,318.6000,322.1100,592465
^THEP,20131024,322.1100,325.8400,321.5900,322.3100,574111
^THEP,20131025,322.3100,324.8400,320.2500,322.6100,232547
^THEP,20131028,322.6100,323.1600,320.2800,320.3800,329409
^THEP,20131029,320.3800,320.6200,315.9400,320.1400,303564
^THEP,20131030,320.1400,322.3700,317.0600,319.0100,213300
^THEP,20131031,319.0100,324.4700,317.3600,322.1400,463595
^THEP,20131101,322.1400,327.0100,321.3900,324.6200,185005
^THEP,20131104,324.6200,328.4000,322.6200,326.1900,156188
^THEP,20131105,326.1900,328.1600,323.1800,327.4100,168018
^THEP,20131106,327.4100,330.5000,325.9900,329.2500,260561
^THEP,20131107,329.2500,331.6600,329.0500,330.3800,389397
^THEP,20131108,330.3800,331.7400,329.0700,329.8600,159776
^THEP,20131111,329.8600,334.7900,329.8600,333.1700,126244
^THEP,20131112,333.1700,335.5600,330.5800,332.6700,470008
^THEP,20131113,332.6700,332.9500,327.9500,329.2500,297593
^THEP,20131114,329.2500,341.8600,328.6100,341.6200,252005
^THEP,20131115,341.6200,342.9100,335.5500,340.2500,291130
^THEP,20131118,340.2500,344.0300,338.5100,342.6900,252018
^THEP,20131119,342.6900,345.0300,339.6100,340.7300,246239
^THEP,20131120,340.7300,344.4300,339.6500,344.0100,586831
^THEP,20131121,344.0100,345.4700,339.8500,340.5400,406291
^THEP,20131122,340.5400,342.6600,338.5800,341.1100,200775
^THEP,20131125,341.1100,345.9900,340.9700,343.3500,443845
^THEP,20131126,343.3500,348.4400,341.4400,347.9500,458575
^THEP,20131127,347.9500,350.1500,344.2700,346.0400,140341
^THEP,20131128,346.0400,347.0500,341.1500,346.0900,99581
^THEP,20131129,346.0900,348.8400,344.4600,347.1700,226297
^THEP,20131202,347.1700,350.2200,345.8800,347.6900,93826
^THEP,20131203,347.6900,351.1100,346.0600,349.8100,154253
^THEP,20131204,349.8100,352.7300,346.2100,349.2400,225491
^THEP,20131205,349.2400,351.7300,345.3700,348.3000,230053
^THEP,20131206,348.3000,350.0300,345.2400,346.4100,166106
^THEP,20131209,346.4100,347.7800,341.1800,343.6800,446048
^THEP,20131210,343.6800,346.2000,340.8700,344.6100,333159
^THEP,20131211,344.6100,346.9600,340.8900,342.1800,218743
^THEP,20131212,342.1800,345.5700,339.3500,341.6200,191861
^THEP,20131213,341.6200,343.1500,337.7000,338.5800,357052
^THEP,20131216,338.5800,349.1400,335.9100,337.7500,489286
^THEP,20131217,337.7500,343.9400,337.5500,341.8200,51692
^THEP,20131218,341.8200,343.2500,340.3100,341.9200,171385
^THEP,20131219,341.9200,345.8100,341.6900,344.7600,194654
^THEP,20131220,344.7600,345.5500,340.3300,341.7200,1791076
^THEP,20131223,341.7200,348.7800,340.5900,347.0300,276363
^THEP,20131224,347.0300,349.3600,342.6400,345.0800,124939
^THEP,20131225,345.0800,347.0600,340.9300,343.4400,284516
^THEP,20131226,343.4400,350.5800,342.7500,347.4900,1060062
^THEP,20131227,347.4900,353.6700,346.2600,349.4600,735180
^THEP,20131230,349.4600,355.9000,346.9600,350.0900,363955
^THEP,20131231,350.0900,355.2000,348.7400,351.9200,359749
^THEP,20140102,351.9200,354.8000,350.4400,351.6100,228279
^THEP,20140103,351.6100,355.0000,351.0700,354.6200,394131
^THEP,20140106,354.6200,360.9500,353.6100,360.0100,381329
^THEP,20140107,360.0100,363.8300,358.2300,358.5100,237242
^THEP,20140108,358.5100,362.6200,355.4700,361.6600,302652
^THEP,20140109,361.6600,366.4500,360.8700,366.3500,511054
^THEP,20140110,366.3500,372.2300,364.2200,365.8000,259687
^THEP,20140113,365.8000,368.5600,364.8700,366.7100,149827
^THEP,20140114,366.7100,377.9300,365.1700,375.9100,715459
^THEP,20140115,375.9100,383.6700,374.4800,380.8700,443670
^THEP,20140116,380.8700,392.5600,380.8700,391.2300,581543
^THEP,20140117,391.2300,410.4600,391.1300,408.6600,1127504
^THEP,20140120,408.6600,431.9100,407.9000,418.6700,984654
^THEP,20140121,418.6700,430.6200,404.8700,429.4500,610868
^THEP,20140122,429.4500,432.5100,410.3600,411.8700,690122
^THEP,20140123,411.8700,413.8100,393.3100,395.1500,704535
^THEP,20140124,395.1500,396.9400,388.1500,391.9700,823161
^THEP,20140127,391.9700,394.4300,383.2200,388.7700,585570
^THEP,20140206,388.7700,408.5900,384.1800,405.0400,536725
^THEP,20140207,405.0400,410.1900,399.1800,402.4700,658695
^THEP,20140210,402.4700,408.0700,399.7300,404.6100,346302
^THEP,20140211,404.6100,421.3400,402.5200,403.5400,700646
^THEP,20140212,403.5400,417.6400,403.2700,415.3000,493777
^THEP,20140213,415.3000,421.8300,413.0100,417.4600,358910
^THEP,20140214,417.4600,418.6800,409.6800,411.7100,259297
^THEP,20140217,411.7100,412.5000,403.3800,405.9400,404220
^THEP,20140218,405.9400,413.8200,403.8400,411.2300,319271
^THEP,20140219,411.2300,418.3000,409.0300,413.4200,260482
^THEP,20140220,413.4200,413.9900,397.3900,401.3000,506138
^THEP,20140221,401.3000,408.8100,391.3300,403.4700,290306
^THEP,20140224,403.4700,417.4400,401.2500,412.9000,391804
^THEP,20140225,412.9000,436.5200,412.0300,435.8600,1139778
^THEP,20140226,435.8600,439.6900,427.2700,432.7000,391518
^THEP,20140227,432.7000,437.1400,416.8200,420.4700,410599
^THEP,20140228,420.4700,424.4500,413.3600,417.7300,957091
^THEP,20140303,417.7300,422.7800,412.5500,413.6900,377932
^THEP,20140304,413.6900,415.7300,404.3900,411.5200,407067
^THEP,20140305,411.5200,421.2000,410.3200,417.2200,325127
^THEP,20140306,417.2200,426.5600,414.7900,424.3700,390320
^THEP,20140307,424.3700,428.3900,420.4700,421.6000,194195
^THEP,20140310,421.6000,425.3100,420.1500,423.3100,236545
^THEP,20140311,423.3100,432.5800,422.0600,430.9200,483495
^THEP,20140312,430.9200,451.3200,427.7900,440.4100,879883
^THEP,20140313,440.4100,444.0500,431.0300,438.5000,270790
^THEP,20140314,438.5000,440.8400,432.0400,433.7600,463123
^THEP,20140317,433.7600,436.1000,422.5500,429.5500,638751
^THEP,20140318,429.5500,436.6200,427.4900,433.3000,825660
^THEP,20140319,433.3000,450.4200,429.4400,448.5000,1554476
^THEP,20140320,448.5000,449.8200,438.3400,442.0900,895750
^THEP,20140321,442.0900,448.9600,437.0000,440.4600,3307743
^THEP,20140324,440.4600,453.4900,438.8400,447.4000,1302697
^THEP,20140325,447.4000,449.4300,432.6100,436.3400,1163161
^THEP,20140326,436.3400,444.1600,427.9500,435.2500,1137517
^THEP,20140327,435.2500,446.5200,427.7800,445.9000,705453
^THEP,20140328,445.9000,459.0700,438.0900,447.3100,1511535
^THEP,20140331,447.3100,451.3700,438.8900,446.6800,766506
^THEP,20140401,446.6800,449.6600,434.8200,439.5200,459373
^THEP,20140402,439.5200,443.0600,429.1300,435.9200,790267
^THEP,20140403,435.9200,446.5500,430.3700,439.4100,241685
^THEP,20140404,439.4100,458.7000,437.9700,456.9700,1722619
^THEP,20140407,456.9700,467.0700,450.3900,467.0700,1275251
^THEP,20140408,467.0700,468.8000,459.9000,464.4600,361044
^THEP,20140410,464.4600,467.5900,459.4000,465.6600,480038
^THEP,20140411,465.6600,466.0700,456.3300,457.7700,463751
^THEP,20140414,457.7700,467.0700,456.5500,463.0200,591411
^THEP,20140415,463.0200,465.5600,442.2900,448.5600,953023
^THEP,20140416,448.5600,449.4900,428.5500,444.2400,918171
^THEP,20140417,444.2400,454.4700,441.4100,448.3100,369713
^THEP,20140418,448.3100,451.7400,428.4800,431.4100,647676
^THEP,20140421,431.4100,437.7700,422.6300,428.4700,265827
^THEP,20140422,428.4700,451.5000,425.0700,448.9300,636350
^THEP,20140423,448.9300,453.6000,440.7100,447.9500,486167
^THEP,20140424,447.9500,455.0400,445.5300,450.2900,298303
^THEP,20140425,450.2900,467.0800,450.2900,466.8800,608131
^THEP,20140428,466.8800,468.4300,460.8700,463.0100,314495
^THEP,20140429,463.0100,467.5500,458.4700,466.2700,199246
^THEP,20140505,466.2700,466.8400,448.2900,451.5100,363076
^THEP,20140506,451.5100,451.5100,430.8400,447.1600,402862
^THEP,20140507,447.1600,450.2900,436.0100,443.1500,254922
^THEP,20140508,443.1500,443.3500,412.7800,412.8700,1856920
^THEP,20140509,412.8700,429.7300,404.0400,424.2400,1369864
^THEP,20140512,424.2400,425.6600,399.4300,402.0100,507995
^THEP,20140513,402.0100,409.3600,393.6100,400.9600,342810
^THEP,20140514,400.9600,428.6400,398.5200,426.0600,740654
^THEP,20140515,426.0600,435.5700,407.9900,426.1600,715833
^THEP,20140516,426.1600,433.2300,419.7200,432.5900,240823
^THEP,20140519,432.5900,450.5900,431.9400,449.9500,545799
^THEP,20140520,449.9500,452.8200,445.5800,448.1100,331203
^THEP,20140521,448.1100,451.5100,443.0900,448.1900,500539
^THEP,20140522,448.1900,455.8300,440.5900,447.6300,665714
^THEP,20140523,447.6300,466.2200,446.7900,460.9100,535185
^THEP,20140526,460.9100,466.3800,453.0500,461.1100,239236
^THEP,20140527,461.1100,468.2900,450.5000,464.6200,414282
^THEP,20140528,464.6200,478.7200,462.6700,471.9100,657010
^THEP,20140529,471.9100,473.3600,454.5900,463.7900,444199
^THEP,20140530,463.7900,471.0400,459.5900,463.9900,482128
^THEP,20140602,463.9900,467.4000,458.6300,462.2600,225373
^THEP,20140603,462.2600,466.0200,451.4600,462.3600,116243
^THEP,20140604,462.3600,463.1200,446.6900,447.0000,185441
^THEP,20140605,447.0000,455.3300,442.7600,444.9100,105572
^THEP,20140606,444.9100,456.4300,444.7100,454.8300,74223
^THEP,20140609,454.8300,463.8000,452.7200,461.9400,198755
^THEP,20140610,461.9400,463.1600,453.7500,455.8100,146680
^THEP,20140611,455.8100,462.2600,448.4200,456.6600,226607
^THEP,20140612,456.6600,457.4500,449.4800,454.1300,280497
^THEP,20140613,454.1300,478.9900,450.7100,471.0900,1397735
^THEP,20140616,471.0900,473.3000,467.0700,468.7900,330817
^THEP,20140617,468.7900,479.2600,462.2800,473.0900,641385
^THEP,20140618,473.0900,477.0100,469.6700,475.2500,284748
^THEP,20140619,475.2500,475.4000,461.2600,474.0400,340867
^THEP,20140620,474.0400,495.5200,462.9000,464.7500,2160770
^THEP,20140623,464.7500,482.0500,463.1000,481.6400,370523
^THEP,20140624,481.6400,485.7500,469.8500,480.6500,327245
^THEP,20140625,480.6500,485.9500,475.6200,482.4400,468919
^THEP,20140626,482.4400,488.8800,476.4200,480.8600,584126
^THEP,20140627,480.8600,484.8800,475.6600,479.6100,290548
^THEP,20140630,479.6100,484.7700,475.7000,483.8000,535157
^THEP,20140701,483.8000,488.1200,479.3400,484.1500,537376
^THEP,20140702,484.1500,485.1200,476.1600,481.9000,311549
^THEP,20140703,481.9000,493.6600,479.5500,491.8700,1982749
^THEP,20140704,491.8700,499.3600,487.0200,495.1200,1566734
^THEP,20140707,495.1200,497.8900,487.2600,494.1600,764584
^THEP,20140708,494.1600,494.3600,485.5100,493.5800,561227
^THEP,20140709,493.5800,500.9000,489.1200,496.5700,813701
^THEP,20140710,496.5700,496.5700,484.2300,491.5900,676798
^THEP,20140711,491.5900,491.9000,482.6700,490.6700,616365
^THEP,20140714,490.6700,501.4100,490.2800,497.6000,1179584
^THEP,20140715,497.6000,505.6100,495.6400,503.6500,588324
^THEP,20140716,503.6500,514.4900,499.0600,505.7100,2310858
^THEP,20140717,505.7100,509.8600,501.2600,508.7800,588152
^THEP,20140718,508.7800,510.1300,501.0200,509.8900,775672
^THEP,20140721,509.8900,513.6200,504.4700,504.9300,898377
^THEP,20140722,504.9300,509.9700,497.1400,501.2600,505313
^THEP,20140723,501.2600,502.7400,494.2800,498.1500,668526
^THEP,20140724,498.1500,507.1700,494.3700,506.7200,472715
^THEP,20140725,506.7200,508.0000,494.6700,497.9900,598642
^THEP,20140728,497.9900,498.9300,483.7600,483.8600,822333
^THEP,20140729,483.8600,489.8000,479.6200,486.0400,383596
^THEP,20140730,486.0400,491.2100,483.2200,483.7500,319410
^THEP,20140731,483.7500,503.3100,482.9000,501.7200,953002
^THEP,20140801,501.7200,502.7100,490.9800,494.7100,265966
^THEP,20140804,494.7100,495.4100,487.1000,490.8400,399864
^THEP,20140805,490.8400,500.5100,487.1600,495.5700,1259365
^THEP,20140806,495.5700,500.3900,491.3500,496.2700,187422
^THEP,20140807,496.2700,496.9900,486.7500,490.6600,515006
^THEP,20140808,490.6600,492.2500,482.8500,488.4900,525057
^THEP,20140811,488.4900,496.2900,484.1900,491.3600,367512
^THEP,20140812,491.3600,497.3700,487.8400,489.8400,318317
^THEP,20140813,489.8400,500.8300,485.8400,500.8300,933538
^THEP,20140814,500.8300,504.5400,495.9300,499.1500,488068
^THEP,20140815,499.1500,500.0800,494.3900,499.6900,232143
^THEP,20140818,499.6900,500.4500,493.4600,494.6700,459480
^THEP,20140819,494.6700,507.4800,492.3900,498.9300,1274319
^THEP,20140820,498.9300,505.3100,494.6700,500.9000,491597
^THEP,20140821,500.9000,509.6300,496.2500,507.8100,996538
^THEP,20140822,507.8100,519.8800,507.4100,515.9700,1409063
^THEP,20140825,515.9700,525.5900,510.3100,519.5300,1427450
^THEP,20140826,519.5300,528.7500,514.8300,527.4300,1101739
^THEP,20140827,527.4300,531.7400,515.9600,520.9400,835679
^THEP,20140828,520.9400,524.1500,509.9700,512.3100,1184597
^THEP,20140829,512.3100,519.2900,507.0400,507.7300,812567
^THEP,20140903,507.7300,519.6200,507.1300,517.2000,925742
^THEP,20140904,517.2000,534.8000,515.8500,526.5200,1467953
^THEP,20140905,526.5200,528.0900,519.6700,527.8900,394114
^THEP,20140908,527.8900,532.6700,522.8900,527.6400,757461
^THEP,20140909,527.6400,527.6400,505.0600,511.8000,1333021
^THEP,20140910,511.8000,512.3400,498.3300,510.3400,415819
^THEP,20140911,510.3400,511.0300,497.8900,501.0600,527118
^THEP,20140912,501.0600,504.9800,499.9800,503.8600,484564
^THEP,20140915,503.8600,510.3000,502.7200,503.0700,559682
^THEP,20140916,503.0700,506.6000,493.4700,497.4000,821003
^THEP,20140917,497.4000,506.7200,493.5600,505.8100,905708
^THEP,20140918,505.8100,506.1200,495.8000,499.5800,657758
^THEP,20140919,499.5800,502.2500,484.2200,486.5000,1597918
^THEP,20140922,486.5000,499.1200,483.1800,488.7000,828269
^THEP,20140923,488.7000,499.8200,484.0000,494.2200,580832
^THEP,20140924,494.2200,502.3300,489.6000,500.5200,689726
^THEP,20140925,500.5200,502.3400,490.0900,501.3700,438217
^THEP,20140926,501.3700,503.7000,497.8500,499.8500,207116
^THEP,20140929,499.8500,503.3100,494.1300,498.7900,182573
^THEP,20140930,498.7900,502.8800,493.7200,494.5000,532082
^THEP,20141001,494.5000,503.6600,493.4700,497.4600,481680
^THEP,20141002,497.4600,505.6100,496.0300,504.1100,371991
^THEP,20141003,504.1100,509.4700,503.6900,505.8600,416464
^THEP,20141006,505.8600,509.3300,495.7800,498.0400,779242
^THEP,20141007,498.0400,502.4500,496.4000,496.8100,421280
^THEP,20141008,496.8100,506.6800,495.3800,505.5800,802882
^THEP,20141009,505.5800,513.6000,501.9200,506.5800,725410
^THEP,20141010,506.5800,516.4800,502.1200,508.4700,425609
^THEP,20141013,508.4700,509.4500,500.0700,507.7700,723114
^THEP,20141014,507.7700,508.3600,493.4000,493.8800,886778
^THEP,20141015,493.8800,497.8400,482.9300,487.9700,693622
^THEP,20141016,487.9700,487.9700,464.6900,469.7300,1256332
^THEP,20141017,469.7300,478.6500,458.8200,475.4300,1226022
^THEP,20141020,475.4300,490.4200,475.1200,489.3800,765068
^THEP,20141021,489.3800,494.6600,485.0400,490.1200,274661
^THEP,20141022,490.1200,497.6900,488.6200,496.4500,636024
^THEP,20141023,496.4500,500.2900,484.5800,485.5300,493229
^THEP,20141024,485.5300,490.0900,477.5200,485.0300,292142
^THEP,20141027,485.0300,485.3400,471.3500,472.2900,308366
^THEP,20141028,472.2900,480.9900,467.0400,480.1600,394793
^THEP,20141029,480.1600,489.3200,477.8900,484.6600,278317
^THEP,20141030,484.6600,485.2200,478.8400,483.6500,316580
^THEP,20141031,483.6500,488.0000,479.3600,487.2800,580448
^THEP,20141103,487.2800,505.3800,486.7900,501.0500,676921
^THEP,20141104,501.0500,505.6700,490.3700,493.9900,252015
^THEP,20141105,493.9900,499.6600,486.6700,492.2100,260952
^THEP,20141106,492.2100,500.7000,488.0700,490.1000,151887
^THEP,20141107,490.1000,502.9800,488.1900,500.5300,339878
^THEP,20141110,500.5300,506.5000,497.3100,503.9100,439531
^THEP,20141111,503.9100,514.6100,497.4900,509.5400,623265
^THEP,20141112,509.5400,513.1700,503.5800,507.8800,164072
^THEP,20141113,507.8800,511.1000,502.4900,505.8600,249878
^THEP,20141114,505.8600,508.4300,493.3400,502.3300,321424
^THEP,20141117,502.3300,508.4200,497.4200,501.1700,185268
^THEP,20141118,501.1700,504.6800,494.4200,502.9400,196909
^THEP,20141119,502.9400,502.9400,487.8900,491.4600,669861
^THEP,20141120,491.4600,498.9700,490.4000,498.2000,490683
^THEP,20141121,498.2000,499.7000,490.7600,491.9300,238918
^THEP,20141124,491.9300,492.2200,482.7400,486.9600,174386
^THEP,20141125,486.9600,492.5600,483.1000,489.3400,397524
^THEP,20141126,489.3400,494.0600,473.7400,479.1000,589972
^THEP,20141127,479.1000,486.3900,473.2100,486.1800,713240
^THEP,20141128,486.1800,486.3800,473.9400,478.2000,330503
^THEP,20141201,478.2000,491.1500,478.2000,482.5200,499991
^THEP,20141202,482.5200,486.4300,478.8600,482.7800,143377
^THEP,20141203,482.7800,490.7400,481.9100,490.0600,404237
^THEP,20141204,490.0600,494.4900,485.1300,489.9500,294226
^THEP,20141205,489.9500,498.1400,487.6800,492.0600,576473
^THEP,20141208,492.0600,493.4500,480.1200,486.6100,361479
^THEP,20141209,486.6100,486.9000,465.1300,468.9300,786817
^THEP,20141210,468.9300,479.9400,461.0300,476.6200,455059
^THEP,20141211,476.6200,477.6800,468.1900,473.9400,153445
^THEP,20141212,473.9400,477.2600,466.3700,476.9100,101013
^THEP,20141215,476.9100,477.3200,468.8700,470.2000,82032
^THEP,20141216,470.2000,470.2000,450.2700,453.6700,540735
^THEP,20141217,453.6700,455.9800,422.6500,433.6800,1251037
^THEP,20141218,433.6800,444.9500,433.3900,440.1100,440655
^THEP,20141219,440.1100,444.8200,436.1900,437.2800,452530
^THEP,20141222,437.2800,462.3300,435.3900,462.3300,326781
^THEP,20141223,462.3300,469.3200,455.4900,460.5500,384318
^THEP,20141224,460.5500,466.0800,459.6200,460.4500,152912
^THEP,20141225,460.4500,462.8500,452.2300,458.2200,156408
